ARTIST,TECHNIQUE,SIGNATURE,CONDITION,TOTAL DIMENSIONS,YEAR,Colorfulness Score,SVD Entropy,PRICE
361,-1.295299686,0,2,-0.301091473,0.431141621,48.41513985,4.311822621,750
179,-0.122086567,2,0,0.6003392,-0.901868374,155.3699938,5.990589932,120
152,-0.122086567,2,2,-0.563187369,-2.28084423,158.2357544,6.710014987,51
335,-0.122086567,1,0,-0.79810295,-0.626073202,51.95498679,5.655972104,81
171,-0.122086567,0,2,0.696366358,-0.442209755,158.5669387,4.067554482,90
233,-1.295299686,0,2,-0.602763103,0.936766102,72.59441546,6.156695768,130
331,-0.708693126,2,2,-0.508976081,-0.166414583,62.3629252,5.879652008,350
241,-0.122086567,2,0,-0.56572619,0.247278173,185.3601495,6.331119986,125
354,-0.122086567,2,2,-0.145178016,0.431141621,142.2370312,5.252992553,93
241,-0.122086567,2,0,-0.56572619,0.247278173,178.4703557,5.650466688,104
186,3.397552791,0,0,-0.304078321,1.718185754,183.6989366,5.254679629,50
274,-0.122086567,2,0,-0.801089798,-1.591356302,43.23285237,5.209676485,50
241,-0.122086567,2,0,0.370949288,0.477107483,193.4346922,4.673063996,134
56,-1.295299686,0,2,0.741318418,-0.028516998,145.4676664,3.921206191,50
286,-0.122086567,0,2,1.192929809,0.201312312,158.4588134,6.121958983,150
328,-0.122086567,1,2,1.114674396,0.017448864,183.6873547,4.125010892,3
281,-0.122086567,1,0,2.473690155,2.177844373,75.31843579,2.731022264,101
30,-0.122086567,0,2,1.238329895,0.017448864,130.2830998,4.134864164,65
103,-1.295299686,0,2,0.611689222,0.477107483,180.1958091,3.711952652,100
355,-0.122086567,1,0,-0.845175672,-0.07448286,167.9848095,5.737565366,51
87,-0.122086567,0,2,-1.194158972,0.936766102,125.3004875,4.191406059,100
364,-0.122086567,2,0,1.785520417,0.201312312,165.7973468,5.419640981,70
241,-0.122086567,2,0,0.370949288,0.477107483,184.0784242,4.822638474,141
186,3.397552791,0,0,-0.304078321,1.718185754,148.3730363,4.787527067,55
186,3.397552791,0,0,-0.304078321,1.718185754,147.4434332,5.183025164,55
335,-0.122086567,1,2,-0.890695233,-0.07448286,185.201049,6.254805233,240
127,-0.122086567,0,2,-0.154735929,2.039946787,70.28490418,3.207074464,45
347,-0.122086567,0,0,1.192929809,-0.120448722,175.4269474,3.754733636,380
274,-0.122086567,2,2,-0.905032103,-0.901868374,181.8607152,4.694315482,150
335,-0.122086567,2,2,0.747292113,0.017448864,177.6715281,5.926040429,150
62,-1.295299686,0,2,-0.931316363,-0.028516998,133.3201639,4.418376855,121
269,-0.122086567,2,2,0.53223907,0.936766102,163.3304014,6.942648173,64
163,-0.122086567,1,0,-0.393683755,-2.740502849,125.075531,6.044133651,100
241,-0.122086567,2,0,2.749674894,0.431141621,141.4266129,4.432075494,119
163,-0.122086567,2,0,0.562107548,0.936766102,64.31126188,4.520272767,80
179,-0.122086567,2,0,-0.88113732,-0.901868374,140.2968859,4.254829522,80
139,-0.122086567,2,0,-0.363815277,-0.442209755,129.6600248,5.544661331,80
139,-0.122086567,2,0,-0.274209842,-0.442209755,145.461263,4.430158646,80
315,2.810946232,1,2,-1.038842885,-2.28084423,121.8296082,5.860723887,81
128,3.397552791,1,0,-1.005838217,2.039946787,10.52178386,1.475531228,70
63,-0.122086567,0,0,0.791497461,0.936766102,170.2644822,5.133237457,80
368,-0.122086567,2,0,-0.632631581,0.477107483,88.80073093,3.944530256,80
129,-1.295299686,1,2,-0.435499625,-0.901868374,191.4707984,5.924047205,120
335,-0.122086567,1,0,-0.363815277,0.017448864,137.2192976,5.99356706,50
246,-1.295299686,0,0,-1.110527233,-0.442209755,187.1464602,5.493824483,99
331,-0.122086567,1,2,2.179485645,-0.534141479,127.9755738,6.660950292,155
354,-0.122086567,2,0,0.275370157,0.477107483,180.2093403,5.392377052,151
366,3.397552791,0,2,-0.988066472,-2.740502849,192.627132,7.600285954,200
129,-0.122086567,2,2,0.591976026,-0.442209755,131.2218553,5.296016496,100
190,-0.122086567,2,2,-0.919368972,-0.718004926,56.90433632,5.593055824,130
354,-1.295299686,1,0,-0.166982005,-0.212380445,98.52151838,5.828216871,85
331,-0.122086567,2,0,-0.374567929,-0.901868374,116.1494071,6.081718921,132
139,-0.122086567,2,2,-0.713873842,-0.396243893,157.4143804,5.297385381,66
313,-0.122086567,0,2,-0.055572582,0.247278173,57.86280364,5.336692697,101
354,-0.122086567,2,2,-0.145178016,0.431141621,78.13730926,3.787991852,144
201,-0.122086567,2,2,-0.99105332,2.039946787,186.8931849,5.05113465,141
335,-0.122086567,1,0,-0.905032103,-0.166414583,125.6316022,6.478284829,91
354,-0.122086567,2,2,0.275370157,0.477107483,189.4843417,5.754342152,102
269,-0.122086567,2,0,1.361089341,0.936766102,128.3019366,6.374043919,50
128,3.397552791,1,0,-1.005838217,2.039946787,30.16987589,1.164293729,75
331,-1.295299686,2,0,-0.84678857,-1.085731821,31.4089194,6.405415608,140
100,-0.122086567,2,2,2.492805981,0.477107483,90.42178425,5.128040879,75
97,-0.122086567,0,2,0.591976026,0.017448864,146.0573891,5.430813161,75
74,-0.122086567,0,2,0.591976026,0.017448864,163.6180612,4.79978024,55
173,-0.122086567,2,2,1.192929809,0.017448864,138.0089205,5.029561859,50
223,-0.122086567,0,0,-1.115903559,1.580288168,143.4311262,5.715558518,65
196,-0.122086567,2,0,0.533732494,0.017448864,109.7894211,4.905536679,100
190,-0.122086567,2,0,-0.202525495,0.477107483,96.2050223,5.481218655,100
179,-0.122086567,2,2,-0.88113732,-0.901868374,133.1492274,6.047697095,90
103,-1.295299686,0,2,0.611689222,0.477107483,74.83277825,3.600794191,123
120,-0.122086567,0,2,-0.356348157,0.706936792,82.95170188,4.114917906,61
315,2.810946232,1,2,-1.071399526,-2.28084423,123.57521,6.332178657,66
331,-0.122086567,2,2,-1.252701189,-0.442209755,122.046411,4.460074662,179
354,-1.295299686,2,2,-0.836931972,-0.488175617,195.9339926,4.903571514,90
368,-0.122086567,2,0,-0.632631581,0.477107483,97.19570609,3.770087714,85
358,-0.122086567,2,2,0.514317983,0.017448864,157.6515153,5.635147494,60
102,-0.122086567,2,2,-0.200136016,0.523073345,48.63483444,4.344039606,65
304,-1.295299686,0,2,0.591976026,0.477107483,159.4259814,2.847823564,411
325,2.224339672,0,2,1.412761808,1.396424721,65.74210806,3.438391354,45
139,-0.122086567,2,0,-0.44266806,-0.58010734,121.5678202,5.707418681,45
239,-1.295299686,0,2,-0.508378712,-2.28084423,197.9651209,6.18787101,326
354,-0.122086567,0,2,-0.713873842,-0.350278031,96.68751405,4.997391408,440
366,-1.295299686,2,2,-1.105748276,-2.602605263,9.635537676,5.085032774,300
190,-1.295299686,1,2,-0.760468668,-1.269595269,23.42135348,2.234071845,250
367,-0.122086567,0,0,1.716822917,1.396424721,177.3452838,5.803830112,320
380,-0.122086567,2,0,-0.448193728,-0.442209755,48.82295187,6.096830634,650
354,-0.122086567,2,0,3.462934154,0.431141621,171.8575371,4.956755177,700
354,-0.122086567,0,2,1.192929809,-0.120448722,63.47318533,5.129777273,1000
367,-0.122086567,0,2,-0.066922603,-0.626073202,45.62608391,5.217901739,480
367,-0.122086567,0,0,-0.455660848,0.431141621,152.744776,5.814448922,480
328,-0.122086567,2,0,-0.498820799,-0.993800097,185.1617652,4.670941984,100
315,-0.122086567,2,2,-1.038842885,-2.234878368,54.90532852,4.90998528,500
366,-1.295299686,0,2,-1.225819559,-2.648571125,29.28310879,6.494898913,460
331,-0.708693126,2,2,1.428293417,-0.442209755,40.93048798,5.646914273,565
367,-0.122086567,0,2,0.829729113,0.523073345,154.9659789,5.649978969,990
354,-1.295299686,1,0,-0.166982005,-0.212380445,99.09356812,5.40722499,87
289,-1.295299686,0,0,1.353024852,-0.028516998,54.38912422,5.547635679,350
331,-0.122086567,2,2,0.891270126,-0.442209755,159.195463,6.300303901,960
355,-0.122086567,2,0,0.749980276,0.063414726,92.91811265,5.198025468,120
367,-0.122086567,0,0,-0.973132233,1.718185754,145.4042825,6.191727498,390
331,-0.122086567,2,0,0.38170194,-0.442209755,163.1694891,4.15788378,50
374,-0.122086567,0,0,0.084211897,2.223810234,73.02109066,6.612928596,1450
367,-0.122086567,0,0,-0.973132233,1.718185754,189.0930847,6.370793539,390
353,-1.295299686,0,2,1.148127091,0.936766102,196.8255102,5.595597873,445
300,-1.295299686,0,0,1.283729982,0.936766102,142.0623347,4.318422724,220
263,-0.122086567,0,2,2.145136895,2.039946787,176.3248815,5.468471375,190
252,-0.122086567,0,2,1.577635808,2.039946787,45.31444113,5.181471482,190
159,-0.122086567,0,0,-0.374567929,2.039946787,140.1744493,4.338483983,79
333,-0.122086567,0,0,-1.014948102,0.293244035,118.6566404,5.157930563,320
123,-0.122086567,0,2,-0.587380837,0.201312312,147.6267148,5.281326826,46
382,1.051126553,0,2,-1.244338015,-0.442209755,66.40536045,2.382459304,118
355,-0.122086567,2,2,-0.215667625,0.477107483,79.05102856,4.789221784,110
72,-0.122086567,0,0,1.892449569,-0.442209755,163.3504125,3.881681977,110
286,-0.122086567,0,2,1.059119026,1.258527135,166.117605,6.420183821,220
364,-0.122086567,2,0,0.236541136,0.936766102,54.522226,4.275601989,85
384,-0.122086567,0,0,-0.769130527,0.431141621,102.2127234,5.354236975,390
281,-0.122086567,1,0,2.473690155,2.177844373,75.31843579,2.731022264,98
364,-0.122086567,0,2,2.966520046,0.15534645,159.7421436,5.091535815,106
367,-0.122086567,0,2,0.514317983,0.017448864,112.2129634,4.950026724,515
335,-0.122086567,1,0,-0.79810295,-0.626073202,159.2688245,5.373887315,111
303,-0.122086567,0,2,-0.453420712,1.396424721,189.9890359,4.554847692,265
241,-0.122086567,1,2,0.46413894,0.017448864,92.78118457,4.095429802,80
123,-0.122086567,0,2,-0.587380837,0.201312312,170.151862,6.33534948,57
60,-0.122086567,0,2,0.344067657,0.017448864,144.2995791,6.098466511,80
260,-0.122086567,0,2,1.517898852,0.477107483,107.4050835,6.147517963,290
223,-1.295299686,0,0,-0.713873842,0.706936792,97.16524391,2.562092345,220
355,-0.122086567,1,2,-0.078272625,-1.085731821,155.3203827,5.465994115,50
374,-0.122086567,0,2,-0.015548821,0.982731964,109.3155824,6.247994764,198
354,-1.295299686,0,2,-0.472237853,-0.166414583,25.72965732,3.640852984,200
345,-1.295299686,0,2,-1.225222189,-0.58010734,139.4803445,4.938454192,201
318,1.051126553,0,2,-0.617697342,0.109380588,163.9852587,3.461191137,398
382,0.464519993,2,0,2.832111894,0.936766102,113.8348594,5.621157101,90
286,-0.122086567,0,0,0.57405494,0.431141621,147.9982793,5.856692392,240
108,1.051126553,1,2,-0.913992646,-0.07448286,122.4415278,5.436693902,80
138,-0.122086567,0,0,0.741318418,-0.212380445,59.97169037,4.448640888,110
335,-0.122086567,2,2,-0.091737335,-1.085731821,76.34355387,5.496205346,140
128,-0.122086567,2,0,-0.154735929,1.672219892,152.6245164,3.838556083,85
265,-1.295299686,0,2,-1.207301102,0.017448864,100.645826,2.803704749,52
350,-0.122086567,2,2,-0.632631581,1.028697825,138.3854142,4.477177566,110
331,-0.122086567,2,0,-0.650552668,-0.442209755,190.6693114,4.506940624,50
354,3.397552791,2,2,-0.836931972,-0.488175617,189.6651634,5.229761561,90
312,-0.122086567,0,0,1.192929809,0.109380588,74.53328815,4.564619348,222
286,-0.122086567,0,2,0.397233548,1.074663687,165.293409,4.832387699,110
159,-0.122086567,0,0,-0.374567929,2.039946787,138.8020835,3.994600763,95
355,-0.122086567,1,2,-0.542130092,0.017448864,139.6581299,5.956807911,72
286,-0.122086567,0,2,0.828833059,0.936766102,125.708604,5.619838405,100
246,-1.295299686,2,0,-1.110527233,-0.442209755,191.9030567,5.384323623,45
269,-0.122086567,2,0,0.591976026,0.936766102,118.2789401,5.84824805,120
285,-0.122086567,1,0,1.517898852,2.177844373,105.556105,5.465720233,110
152,-0.122086567,2,0,-0.078272625,0.477107483,127.863638,5.374894668,100
102,-0.122086567,2,2,-0.200136016,0.523073345,74.109449,5.141181334,100
355,-0.122086567,2,0,-0.412799581,0.017448864,121.1109621,5.797623096,70
317,-0.122086567,0,0,-0.40144956,0.936766102,133.3786868,6.367366206,99
394,-0.122086567,1,0,-0.787499641,0.063414726,100.1757659,2.079048875,1400
286,-0.122086567,0,2,1.192929809,1.166595411,149.9387502,5.918434562,85
355,-0.122086567,1,0,-0.293325668,-0.07448286,146.4553875,5.874335805,50
355,-0.122086567,2,0,0.533732494,0.017448864,114.8281636,5.567711189,102
196,-0.122086567,2,0,0.263422766,1.396424721,69.46402024,4.122760255,57
358,-0.122086567,2,0,0.442633635,-0.120448722,141.8102314,5.325077764,125
199,-0.122086567,0,2,-0.214472886,0.706936792,172.9853466,3.57581337,120
286,-0.122086567,0,2,-0.614710494,1.350458859,88.34483616,5.542906153,101
331,-0.122086567,2,2,-0.011367234,-0.901868374,176.5269528,4.067122726,150
369,-1.295299686,0,2,0.008047277,-0.166414583,164.696345,2.124082828,300
150,-0.122086567,0,2,-1.034063929,0.017448864,43.11233352,5.580435969,69
285,-0.122086567,1,0,1.517898852,2.177844373,154.6458159,5.596618294,155
285,-0.122086567,1,0,1.517898852,2.177844373,136.8029772,5.626211182,117
190,-0.122086567,2,0,-0.202525495,0.477107483,176.3553275,4.130366121,75
364,-0.122086567,2,0,1.785520417,0.201312312,165.7973468,5.419640981,82
297,-0.122086567,2,0,-0.686394842,-0.258346307,79.25358875,2.663974488,75
190,-1.295299686,1,0,-0.173851755,-1.453458716,46.22241127,4.858423497,60
382,1.051126553,0,1,1.470109287,0.477107483,67.558982,4.923375621,200
286,-0.122086567,0,0,0.110107867,1.304492997,128.2384596,5.025632006,420
310,1.051126553,1,2,-0.935348608,-0.028516998,189.4119827,6.112637387,65
293,-0.122086567,0,0,0.591976026,0.752902654,189.8377893,5.252334085,130
361,-1.295299686,1,2,-0.864112287,-0.166414583,58.08975374,5.733817137,120
366,3.397552791,0,2,-0.886513646,-2.556639401,24.19531444,5.443568774,170
157,-0.122086567,2,0,-0.489262886,0.017448864,45.51589885,5.056120295,120
288,-0.122086567,2,0,-0.333946799,0.477107483,91.21724036,5.258096102,170
354,-0.122086567,0,2,1.079429591,-0.028516998,182.82409,5.026326837,500
354,-0.122086567,2,0,3.142146698,0.339209897,174.3400766,5.024479683,550
230,-1.295299686,1,2,-0.516144516,-0.166414583,140.7411522,4.827947718,56
355,-0.122086567,2,0,-0.133827995,-0.166414583,90.39770026,5.526712636,260
328,-0.122086567,2,0,0.036422331,-0.58010734,159.9934803,5.756420684,70
366,3.397552791,0,2,-0.994637537,-2.740502849,79.98186057,7.222192186,135
241,1.051126553,2,0,0.523875896,0.477107483,176.9118744,6.234461838,56
328,-1.295299686,0,0,1.266406265,0.293244035,57.964893,5.796869491,950
315,-0.122086567,1,2,-1.038842885,-2.234878368,40.95994679,3.934362692,280
179,-0.122086567,2,0,-0.527494538,-0.901868374,158.3169068,4.019300195,55
63,-0.122086567,0,0,0.983253091,0.936766102,137.6829777,4.811095976,75
300,-0.122086567,2,0,1.995794503,-0.07448286,138.855786,4.635096744,75
204,2.224339672,2,2,-0.862021494,-2.556639401,75.05780232,6.392351234,55
236,-0.122086567,0,0,0.397830918,0.017448864,196.7838144,3.953375461,140
139,-0.122086567,2,0,-0.278540772,-0.442209755,154.7053266,4.819375841,140
366,3.397552791,0,2,-0.886513646,-2.556639401,57.74901429,7.195803615,270
146,-0.122086567,2,2,-0.087083826,-0.442209755,18.8533787,6.720015544,55
284,-1.295299686,0,2,1.192929809,-0.028516998,133.5007394,5.478335424,220
331,-0.122086567,1,2,-0.482094451,-0.855902512,78.95578862,5.917751017,260
354,-1.295299686,0,2,-0.713873842,-0.212380445,39.38575916,3.769679051,1000
103,-1.295299686,0,0,-0.632631581,0.017448864,33.18312335,3.454753497,80
313,-1.295299686,0,2,-0.237172929,-0.166414583,200.4977349,5.84255831,165
354,-0.122086567,2,2,-0.56572619,0.017448864,105.3394193,6.230037064,125
331,-0.122086567,2,0,2.091373634,0.936766102,104.7107518,4.039047399,300
265,-1.295299686,0,0,-1.25090908,-1.821185611,76.75017585,5.825103276,130
279,-0.122086567,2,2,0.591976026,0.017448864,104.6669047,5.737305743,260
354,-0.122086567,2,2,-0.56572619,0.017448864,189.0726793,5.877032032,80
332,-0.122086567,1,0,2.983843763,-1.821185611,90.01373787,6.00833734,461
163,-0.122086567,1,2,-0.393683755,-2.740502849,156.9763716,5.275638899,100
134,-0.122086567,2,2,-0.154735929,0.477107483,164.7503028,4.544883441,56
221,-0.122086567,2,2,-0.200136016,0.706936792,28.93327172,1.711125917,50
354,-0.122086567,2,0,0.591976026,0.431141621,166.7294667,4.064422876,185
213,2.224339672,2,2,-0.919368972,-2.28084423,51.98482774,6.129821529,60
139,-0.122086567,1,0,-1.091411407,-0.763970788,62.93337489,5.046747678,105
107,-0.122086567,2,2,-0.713873842,0.017448864,137.3886583,5.5105746,85
139,-0.122086567,2,2,-0.713873842,-0.396243893,171.8156582,5.309277363,85
163,2.224339672,2,0,-0.274209842,-0.350278031,90.11642598,6.442411263,75
355,-0.122086567,2,2,2.581216677,0.523073345,146.9837409,5.690368132,385
306,-1.295299686,0,2,1.238329895,-2.28084423,113.2861492,6.410911383,240
335,-0.122086567,0,2,2.435458503,-0.396243893,173.2417707,5.830616133,1100
230,-1.295299686,1,2,-0.516144516,-0.166414583,139.0400295,4.263005396,104
366,-1.295299686,0,2,-0.82677669,-2.648571125,157.0457148,6.893496583,400
356,-1.295299686,0,2,1.517898852,0.936766102,178.7339841,4.695660488,490
355,-0.122086567,0,2,1.510730417,-0.488175617,176.7738357,5.576028969,1600
260,-0.122086567,0,2,0.741318418,0.477107483,189.4191509,5.631392188,190
335,-0.122086567,1,0,-0.890695233,-0.07448286,113.2183698,6.049570884,40
163,2.224339672,2,2,-0.70252382,0.752902654,58.38906547,4.904343646,70
328,-0.122086567,2,0,-1.170264189,0.293244035,97.92060725,5.734669603,30
163,-0.122086567,2,0,-0.393683755,1.534322306,93.63544245,4.545402728,50
331,-0.708693126,1,2,-0.833347755,-0.534141479,88.32994628,6.536015965,100
137,-0.122086567,0,0,0.125878424,0.017448864,121.9669739,4.739065055,60
329,-0.122086567,1,2,0.955624749,0.017448864,187.0951516,2.340266106,60
190,-0.122086567,2,2,-0.226420277,0.017448864,121.3248585,5.132907729,95
223,-0.122086567,0,0,-1.115903559,1.580288168,143.4311262,5.715558518,45
355,-0.122086567,2,2,1.778351982,0.017448864,116.542043,4.717229223,340
313,-1.295299686,0,0,1.353024852,0.017448864,178.7491155,5.268163815,450
331,-0.122086567,2,2,-0.986573048,-0.442209755,141.8670456,5.27651229,200
243,-0.122086567,2,2,1.069871678,0.017448864,181.1842724,3.694493832,65
367,-1.295299686,1,0,2.112878938,1.120629549,140.1839487,5.681040403,390
354,-1.295299686,1,2,-0.166982005,-0.212380445,93.02871303,6.107877571,95
163,-0.122086567,2,2,-0.393683755,1.534322306,65.24680627,4.37211439,110
269,-0.122086567,2,0,0.475638304,0.936766102,168.1692605,5.91032044,95
139,-0.122086567,1,0,-0.363815277,-0.442209755,128.0033733,5.347768856,95
355,-0.122086567,2,0,0.749980276,0.017448864,140.3068533,5.126240239,220
355,-0.122086567,2,0,1.192929809,-0.166414583,125.8895567,5.601713629,150
355,-0.122086567,2,2,0.749980276,0.063414726,194.7013395,5.308860373,150
327,-0.122086567,2,0,-0.146970125,-0.166414583,115.5694583,5.932068507,90
365,-1.295299686,0,2,1.192929809,0.15534645,72.86811415,5.829452802,270
355,-0.122086567,2,0,-0.299747391,0.063414726,139.1122239,5.602370853,151
114,-0.122086567,0,2,1.192929809,0.109380588,172.8922314,5.64330222,60
320,-1.295299686,1,0,1.192929809,0.844834378,65.18246955,4.412045468,450
369,-0.122086567,0,0,-0.354257364,0.063414726,164.3879801,2.372473887,220
139,-0.122086567,2,0,-0.541234038,-0.901868374,40.32647033,4.360677928,75
319,-1.295299686,0,0,1.192929809,0.15534645,102.3736116,4.161330985,250
284,-1.295299686,0,0,0.8751292,-0.028516998,69.57173347,5.812589365,250
356,-1.295299686,0,2,1.517898852,0.752902654,163.4355432,4.914522513,75
339,-0.122086567,0,0,-0.937290059,-0.120448722,90.29454889,5.090229531,400
199,-0.122086567,0,0,-0.214472886,0.706936792,166.3755498,3.47865029,90
365,-0.122086567,0,0,1.192929809,0.063414726,55.77475468,6.127146255,220
319,-1.295299686,0,0,1.192929809,0.15534645,80.10466448,4.072595831,300
195,-0.122086567,0,0,0.645141918,0.15534645,148.4690491,4.229758502,120
369,-0.122086567,0,2,-0.33962181,0.063414726,114.2775262,2.74159311,1200
390,-0.122086567,0,0,0.143948853,1.764151616,135.03972,3.023291678,560
215,-0.122086567,0,2,-0.304078321,0.523073345,57.55002571,4.810364015,110
330,-0.122086567,0,1,1.338687982,1.166595411,192.704118,4.232366162,110
347,-0.122086567,0,0,-0.508378712,0.063414726,166.4277301,4.358922526,350
329,-0.122086567,1,2,0.955624749,0.017448864,76.22544689,4.677111687,120
355,-0.122086567,2,0,-0.299747391,0.063414726,138.9624712,5.130882201,180
139,-0.122086567,2,2,-0.632631581,-0.442209755,184.3425788,4.746622604,62
114,-1.295299686,1,0,0.026267049,0.615005069,127.6598955,6.110128471,102
319,-1.295299686,0,0,1.192929809,0.15534645,143.3537754,3.994284972,240
355,-0.122086567,2,0,-0.871579407,0.063414726,152.2334931,5.958220831,80
